,DATE,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max,location,county,state,Event Month,power_outage
244,2023-01-03,57,100,100,3,19.4,38,2.5,"(34.19755, -89.91944)",Panola County,Mississippi,,False
245,2023-01-03,69,96,127,12,9.4,47,11.8,"(34.2028775, -89.749805)",Yalobusha County,Mississippi,,False
246,2023-01-03,55,68,86,10,7.6,38,9.5,"(35.30804, -89.48895)",Fayette County,Tennessee,,False
247,2023-01-03,66,92,92,11,18.4,32,10.5,"(34.27407, -89.88608666666669)",Panola County,Mississippi,,False
248,2023-01-03,62,27,129,4,15.2,63,4.1,"(35.31931, -89.63081)",Shelby County,Tennessee,,False
249,2023-01-03,63,93,95,6,9.4,34,6.0,"(34.29786, -89.41058)",Lafayette County,Mississippi,,False
250,2023-01-03,74,131,131,3,21.4,44,3.0,"(34.31777, -90.66401)",Coahoma County,Mississippi,,False
251,2023-01-03,52,96,107,9,7.0,51,8.9,"(34.472970000000004, -90.420055)",Coahoma County,Mississippi,,False
252,2023-01-03,69,95,95,13,10.0,38,12.9,"(34.482205, -90.70321)",Phillips County,Arkansas,,False
253,2023-01-03,55,61,92,12,9.1,35,11.5,"(34.275585, -89.62091000000001)",Yalobusha County,Mississippi,,False
254,2023-01-03,45,26,102,5,15.8,46,4.5,"(34.43046, -90.38598)",Coahoma County,Mississippi,,False
255,2023-01-03,66,97,97,13,21.6,33,13.0,"(34.3533275, -89.324605)",Lafayette County,Mississippi,,False
256,2023-01-03,54,92,92,22,21.8,32,21.5,"(34.471808333333335, -89.25570833333335)",Union County,Mississippi,,False
257,2023-01-03,59,38,108,5,7.8,46,4.8,"(34.45412, -89.44201)",Lafayette County,Mississippi,,False
258,2023-01-03,54,74,74,3,8.2,25,2.9,"(42.31251, -87.23711)",Cook County,Illinois,,False
259,2023-01-03,28,52,52,5,14.5,16,4.7,"(31.52245, -88.37841)",Wayne County,Mississippi,,False
260,2023-01-03,33,57,57,5,11.1,17,4.8,"(31.553585, -88.25713999999999)",Washington County,Alabama,,False
261,2023-01-03,33,59,59,6,10.4,18,6.3,"(30.471196666666668, -87.28203)",Escambia County,Florida,,False
262,2023-01-03,34,58,58,3,5.5,23,3.4,"(35.58348, -83.79829)",Blount County,Tennessee,,False
263,2023-01-03,44,70,70,3,5.1,29,3.2,"(35.58385, -83.70542)",Sevier County,Tennessee,,False
264,2023-01-03,45,74,79,12,16.8,70,12.3,"(32.05126333333333, -86.05883999999999)",Montgomery County,Alabama,,False
265,2023-01-03,41,65,65,9,13.6,24,9.0,"(31.817155714285715, -85.76416857142858)",Pike County,Alabama,,False
266,2023-01-03,52,67,84,8,10.2,49,7.7,"(31.94607444444445, -85.85973333333332)",Bullock County,Alabama,,False
267,2023-01-03,37,52,52,4,8.8,21,4.7,"(32.009100000000004, -85.36825)",Barbour County,Alabama,,False
268,2023-01-03,45,76,76,4,22.9,27,4.4,"(33.124228888888894, -86.30905999999999)",Talladega County,Alabama,,False
269,2023-01-03,53,62,87,9,10.6,36,8.6,"(31.9796375, -85.47546625)",Barbour County,Alabama,,False
270,2023-01-03,30,53,53,4,18.6,17,4.4,"(33.183615, -86.313)",Talladega County,Alabama,,False
271,2023-01-03,61,67,109,15,17.3,60,14.7,"(32.666104000000004, -86.31150199999999)",Elmore County,Alabama,,False
272,2023-01-03,40,74,74,4,8.9,36,6.4,"(32.045794, -85.572178)",Bullock County,Alabama,,False
273,2023-01-03,30,58,58,5,7.2,18,4.9,"(32.23634, -84.82968)",Chattahoochee County,Georgia,,False
274,2023-01-03,34,49,49,3,5.5,20,3.3,"(33.10036, -85.40308)",Randolph County,Alabama,,False
275,2023-01-03,40,64,73,8,6.2,25,8.2,"(31.79491, -85.92832)",Pike County,Alabama,,False
276,2023-01-03,48,68,69,5,19.0,42,4.7,"(35.86858857142857, -89.59874428571428)",Lauderdale County,Tennessee,,False
277,2023-01-03,37,51,54,4,6.1,36,3.6,"(34.95626, -89.75526)",De Soto County,Mississippi,,False
278,2023-01-03,26,49,49,4,6.0,16,4.4,"(34.53856, -90.1341)",Tate County,Mississippi,,False
279,2023-01-03,30,51,51,5,13.8,16,4.6,"(35.94116333333333, -90.59370333333334)",Craighead County,Arkansas,,False
280,2023-01-03,51,65,86,11,16.5,31,11.3,"(36.733524, -87.30270399999999)",Christian County,Kentucky,,False
281,2023-01-03,45,70,75,6,17.5,25,12.9,"(36.93026, -86.97384777777778)",Logan County,Kentucky,,False
282,2023-01-03,30,49,49,5,10.0,15,5.0,"(35.37323, -86.73198)",Marshall County,Tennessee,,False
283,2023-01-03,40,52,59,5,6.3,24,5.2,"(35.59911, -86.78089)",Marshall County,Tennessee,,False
284,2023-01-03,36,58,58,4,10.7,22,3.9,"(36.5911325, -87.278595)",Montgomery County,Tennessee,,False
285,2023-01-03,36,50,50,3,7.2,22,6.1,"(35.68582, -86.82698)",Maury County,Tennessee,,False
286,2023-01-03,35,52,52,4,12.5,19,4.3,"(36.95920666666667, -86.75735666666667)",Logan County,Kentucky,,False
287,2023-01-03,34,62,62,4,6.6,21,4.4,"(36.01768, -85.59514)",Putnam County,Tennessee,,False
288,2023-01-03,46,59,70,8,11.5,31,8.3,"(35.63730333333333, -86.53915833333333)",Bedford County,Tennessee,,False
289,2023-01-03,29,49,49,4,6.3,16,4.3,"(35.48913, -86.88197)",Marshall County,Tennessee,,False
290,2023-01-03,26,49,49,7,5.2,15,6.9,"(35.44173, -86.2243)",Coffee County,Tennessee,,False
291,2023-01-03,37,22,103,9,6.9,50,9.4,"(35.79963, -97.71896)",Canadian County,Oklahoma,,False
292,2023-01-03,32,59,59,5,14.8,18,5.0,"(36.576505, -89.68631500000001)",New Madrid County,Missouri,,False
293,2023-01-03,38,62,67,6,22.1,24,6.9,"(36.527374, -89.43618599999999)",New Madrid County,Missouri,,False
294,2023-01-03,61,76,93,12,16.5,58,11.8,"(36.53028166666667, -88.76565333333333)",Fulton County,Kentucky,,False
295,2023-01-03,36,55,55,5,10.1,17,4.8,"(36.45356, -89.50399)",Lake County,Tennessee,,False
296,2023-01-03,34,52,52,4,10.3,18,4.3,"(36.6267, -89.57889)",New Madrid County,Missouri,,False
297,2023-01-03,42,30,82,11,10.8,33,11.3,"(36.52702, -88.28576)",Calloway County,Kentucky,,False
298,2023-01-03,60,86,86,3,7.5,28,3.0,"(39.70158, -80.43175)",Marion County,West Virginia,,False
299,2023-01-03,36,24,55,7,8.9,34,7.0,"(31.04608, -92.50743)",Rapides Parish,Louisiana,,False
300,2023-01-03,39,61,63,7,26.1,28,7.4,"(30.55394, -92.982565)",Allen Parish,Louisiana,,False
301,2023-01-03,38,68,72,19,27.3,19,18.7,"(32.0122, -92.63352)",Winn Parish,Louisiana,,False
302,2023-01-03,30,48,60,5,23.9,22,5.4,"(31.01205, -92.1382)",Avoyelles Parish,Louisiana,,False
303,2023-01-03,61,128,128,3,8.0,44,2.9,"(37.40851, -86.14914)",Grayson County,Kentucky,,False
304,2023-01-03,84,120,132,17,15.0,52,16.9,"(37.460682, -85.95808600000001)",Hart County,Kentucky,,False
305,2023-01-03,59,66,108,11,14.1,39,10.6,"(38.379975, -84.806285)",Owen County,Kentucky,,False
306,2023-01-03,70,102,108,11,8.1,39,10.5,"(37.404845, -86.102855)",Grayson County,Kentucky,,False
307,2023-01-03,89,103,131,22,21.4,102,22.4,"(37.7201725, -85.42839000000001)",Nelson County,Kentucky,,False
308,2023-01-03,36,71,86,21,15.4,31,21.3,"(37.48216, -86.20328)",Grayson County,Kentucky,,False
309,2023-01-03,80,117,117,2,7.2,47,2.3,"(37.45077, -85.99113)",Hart County,Kentucky,,False
310,2023-01-03,55,90,99,5,7.4,40,5.2,"(38.61103, -85.16024)",Trimble County,Kentucky,,False
311,2023-01-03,68,92,92,11,7.8,37,10.6,"(38.579025, -85.017695)",Switzerland County,Indiana,,False
312,2023-01-03,65,107,116,6,7.8,45,5.8,"(37.422715, -85.620945)",Larue County,Kentucky,,False
313,2023-01-03,43,74,80,11,8.7,28,10.9,"(37.70074, -85.76161666666667)",Hardin County,Kentucky,,False
314,2023-01-03,34,26,89,12,8.5,30,11.5,"(37.28834, -85.9374)",Hart County,Kentucky,,False
315,2023-01-03,53,77,110,19,13.6,45,18.8,"(38.301775, -84.87613999999999)",Franklin County,Kentucky,,False
316,2023-01-03,70,95,95,1,11.0,61,1.1,"(37.62898, -85.62016)",Larue County,Kentucky,,False
317,2023-01-03,52,28,117,3,5.1,67,3.4,"(38.45057, -85.35985)",Oldham County,Kentucky,,False
318,2023-01-03,61,27,126,6,7.8,45,6.0,"(37.73278, -86.44894)",Breckinridge County,Kentucky,,False
319,2023-01-03,70,108,128,7,17.2,104,7.0,"(37.6247075, -85.690405)",Larue County,Kentucky,,False
320,2023-01-03,33,31,74,11,8.1,27,10.7,"(38.60207, -85.03561)",Switzerland County,Indiana,,False
321,2023-01-03,65,84,91,10,7.2,36,9.7,"(37.70376, -86.38258)",Breckinridge County,Kentucky,,False
322,2023-01-03,77,135,135,8,14.4,61,8.3,"(38.332155, -84.978235)",Franklin County,Kentucky,,False
323,2023-01-03,59,103,130,4,6.2,65,4.0,"(38.456465, -85.130275)",Henry County,Kentucky,,False
324,2023-01-03,62,94,94,2,6.4,42,2.0,"(38.11084, -85.64713499999999)",Jefferson County,Kentucky,,False
325,2023-01-03,63,110,124,10,16.4,48,9.8,"(38.37741, -84.87682333333333)",Owen County,Kentucky,,False
326,2023-01-03,63,89,89,3,8.1,30,2.9,"(37.41019, -86.18897)",Grayson County,Kentucky,,False
327,2023-01-03,62,84,84,9,7.0,36,9.3,"(37.407645, -85.53583499999999)",Green County,Kentucky,,False
328,2023-01-03,47,64,66,11,8.5,22,11.4,"(38.18856, -84.65627)",Woodford County,Kentucky,,False
329,2023-01-03,62,84,89,11,8.4,31,11.3,"(38.38187, -84.72871666666667)",Owen County,Kentucky,,False
330,2023-01-03,64,34,115,3,5.2,67,3.3,"(38.48475, -85.4077)",Oldham County,Kentucky,,False
331,2023-01-03,78,92,121,23,19.2,41,23.0,"(37.59249666666667, -86.39958666666666)",Grayson County,Kentucky,,False
332,2023-01-03,86,129,129,11,8.2,47,11.0,"(37.38503, -86.07016)",Hart County,Kentucky,,False
333,2023-01-03,33,24,90,12,8.6,30,11.7,"(37.72943, -86.53939)",Breckinridge County,Kentucky,,False
334,2023-01-03,35,84,84,7,14.4,30,6.5,"(37.40476, -86.141955)",Grayson County,Kentucky,,False
335,2023-01-03,53,64,89,11,8.2,31,11.1,"(37.58239, -86.40836)",Grayson County,Kentucky,,False
336,2023-01-03,60,62,117,8,6.3,53,8.2,"(38.27217, -84.92904)",Franklin County,Kentucky,,False
337,2023-01-03,43,55,83,15,13.8,41,15.4,"(37.77762, -86.19367)",Breckinridge County,Kentucky,,False
338,2023-01-03,70,93,125,12,18.8,47,11.5,"(37.4372425, -86.15441)",Grayson County,Kentucky,,False
339,2023-01-03,60,122,122,2,15.6,50,2.2,"(37.49341, -86.04386)",Grayson County,Kentucky,,False
340,2023-01-03,86,131,131,3,20.1,47,3.0,"(37.67251, -86.468815)",Breckinridge County,Kentucky,,False
341,2023-01-03,72,78,123,8,6.7,86,7.7,"(37.594045, -85.85657499999999)",Hardin County,Kentucky,,False
342,2023-01-03,34,55,55,6,10.1,24,5.5,"(35.983670000000004, -94.250615)",Washington County,Arkansas,,False
343,2023-01-03,38,82,82,5,13.8,25,4.6,"(35.84673, -94.93523333333331)",Cherokee County,Oklahoma,,False
344,2023-01-03,30,52,52,5,7.2,16,4.8,"(36.11563, -94.61581)",Benton County,Arkansas,,False
345,2023-01-03,42,68,84,15,23.1,31,14.9,"(35.280812000000005, -95.2074)",Haskell County,Oklahoma,,False
346,2023-01-03,34,55,55,2,9.3,24,2.0,"(38.72716, -89.70673)",Madison County,Illinois,,False
347,2023-01-03,61,67,105,6,9.0,39,5.7,"(35.41971, -95.36714)",Muskogee County,Oklahoma,,False
348,2023-01-03,59,95,95,23,27.2,35,22.5,"(35.79061, -95.05523)",Cherokee County,Oklahoma,,False
349,2023-01-03,34,32,83,13,9.9,29,12.8,"(35.79265, -94.94606)",Cherokee County,Oklahoma,,False
350,2023-01-03,41,30,107,6,10.7,37,6.3,"(36.54127, -95.07619)",Delaware County,Oklahoma,,False
351,2023-01-03,63,54,121,6,9.1,45,5.8,"(35.46115, -95.32396)",Muskogee County,Oklahoma,,False
352,2023-01-03,47,33,103,11,9.0,41,11.3,"(35.58403, -95.221485)",Muskogee County,Oklahoma,,False
353,2023-01-03,62,77,124,12,20.0,47,12.0,"(35.49195666666666, -95.30701333333332)",Muskogee County,Oklahoma,,False
354,2023-01-03,37,93,93,4,23.2,45,4.2,"(35.96407, -95.16082)",Muskogee County,Oklahoma,,False
355,2023-01-03,31,30,72,12,9.8,26,12.4,"(35.72362, -95.03066)",Cherokee County,Oklahoma,,False
356,2023-01-03,31,49,49,2,7.6,27,2.2,"(34.82914, -119.81088)",Santa Barbara County,California,,False
357,2023-01-03,37,68,68,2,8.2,39,2.1,"(34.83768, -119.83098)",Santa Barbara County,California,,False
358,2023-01-03,36,55,55,2,5.3,36,2.9,"(34.90325, -119.89757)",Santa Barbara County,California,,False
359,2023-01-04,46,68,112,3,9.8,121,3.0,"(36.663135, -77.21248)",Southampton County,Virginia,,False
360,2023-01-04,37,29,115,22,17.0,45,22.4,"(34.2563, -83.8877)",Hall County,Georgia,,False
361,2023-01-04,35,26,100,10,28.4,44,10.1,"(33.8208, -84.95081)",Carroll County,Georgia,,False
362,2023-01-04,50,99,99,23,20.8,52,23.3,"(33.5910025, -83.571905)",Morgan County,Georgia,,False
363,2023-01-04,59,80,86,23,17.5,37,23.2,"(33.55801333333333, -85.05649666666666)",Carroll County,Georgia,,False
364,2023-01-04,54,96,96,3,22.7,34,2.7,"(33.3995, -85.10917)",Heard County,Georgia,,False
365,2023-01-04,56,81,103,14,22.8,37,13.6,"(32.88942, -84.11189999999999)",Lamar County,Georgia,,False
366,2023-01-04,64,108,109,10,24.1,94,10.3,"(33.875730000000004, -84.56676444444444)",Cobb County,Georgia,,False
367,2023-01-04,66,87,87,1,5.0,62,6.0,"(33.44108, -84.62532)",Fayette County,Georgia,,False
368,2023-01-04,63,88,93,22,21.0,98,1.7,"(33.86155, -84.41664)",Cobb County,Georgia,,False
369,2023-01-04,63,96,100,4,15.8,49,4.1,"(33.15573, -84.55946)",Coweta County,Georgia,,False
370,2023-01-04,49,71,92,5,9.0,74,5.3,"(33.3367, -84.1834)",Henry County,Georgia,,False
371,2023-01-04,40,66,87,25,22.3,30,25.2,"(33.93174, -83.40756)",Clarke County,Georgia,,False
372,2023-01-04,58,82,101,9,21.9,110,9.3,"(33.9045575, -84.3535875)",Fulton County,Georgia,,False
373,2023-01-04,60,91,94,24,20.8,35,23.6,"(32.974885, -83.8204)",Monroe County,Georgia,,False
374,2023-01-04,62,85,94,23,18.8,54,22.5,"(33.154665, -84.25714500000001)",Spalding County,Georgia,,False
375,2023-01-04,38,66,71,4,7.7,69,4.3,"(33.91529, -84.15114)",Gwinnett County,Georgia,,False
376,2023-01-04,57,71,101,18,13.4,49,17.6,"(34.14182, -83.97148)",Gwinnett County,Georgia,,False
377,2023-01-04,45,28,89,3,12.9,51,3.4,"(33.27815, -84.60475)",Coweta County,Georgia,,False
378,2023-01-04,73,119,126,14,23.1,95,13.5,"(34.20317111111111, -84.52004111111111)",Cherokee County,Georgia,,False
379,2023-01-04,21,28,86,26,23.1,29,25.9,"(34.21256, -84.85538)",Bartow County,Georgia,,False
380,2023-01-04,42,69,69,1,6.1,40,1.3,"(33.98144, -83.89986)",Gwinnett County,Georgia,,False
381,2023-01-04,46,58,84,15,13.3,49,14.6,"(33.94795, -84.63675)",Cobb County,Georgia,,False
382,2023-01-04,55,97,97,14,20.9,33,13.7,"(32.92002, -83.977715)",Monroe County,Georgia,,False
383,2023-01-04,36,39,74,6,9.6,28,5.5,"(34.33271, -84.43776)",Cherokee County,Georgia,,False
384,2023-01-04,58,81,81,3,9.8,30,2.5,"(33.93649, -83.47499)",Oconee County,Georgia,,False
385,2023-01-04,44,67,93,23,20.3,36,22.6,"(34.0924, -84.85862)",Bartow County,Georgia,,False
386,2023-01-04,62,51,107,12,10.0,38,13.0,"(34.418825, -84.360445)",Pickens County,Georgia,,False
387,2023-01-04,65,91,100,7,10.9,34,6.5,"(33.39393, -85.12794)",Heard County,Georgia,,False
388,2023-01-04,63,87,88,13,11.5,61,1.0,"(33.31095, -84.48379)",Coweta County,Georgia,,False
389,2023-01-04,40,63,67,5,8.5,28,5.0,"(34.12202, -83.72797)",Jackson County,Georgia,,False
390,2023-01-04,70,99,121,6,10.5,41,6.4,"(34.39329333333333, -84.44803333333334)",Pickens County,Georgia,,False
391,2023-01-04,70,89,114,17,23.4,121,17.3,"(33.92760285714286, -84.25287142857142)",Gwinnett County,Georgia,,False
392,2023-01-04,48,90,90,3,22.0,33,6.3,"(33.01986, -83.75265999999999)",Monroe County,Georgia,,False
393,2023-01-04,84,124,124,3,10.7,43,2.8,"(33.428855, -85.099735)",Heard County,Georgia,,False
394,2023-01-04,57,89,89,3,10.4,39,2.7,"(33.13409, -84.73148)",Meriwether County,Georgia,,False
395,2023-01-04,58,101,114,13,20.8,42,12.5,"(33.917848000000006, -83.46575800000001)",Oconee County,Georgia,,False
396,2023-01-04,68,95,95,3,14.2,48,3.4,"(33.378190000000004, -84.77709)",Coweta County,Georgia,,False
397,2023-01-04,32,28,84,15,11.4,49,14.7,"(33.89825, -84.71025)",Cobb County,Georgia,,False
398,2023-01-04,72,101,106,14,22.6,37,13.6,"(34.403576, -84.254688)",Pickens County,Georgia,,False
399,2023-01-04,63,92,108,18,14.1,50,18.4,"(33.5272, -84.92514)",Carroll County,Georgia,,False
400,2023-01-04,60,81,81,2,7.3,40,1.7,"(33.82826, -84.86369)",Paulding County,Georgia,,False
401,2023-01-04,34,49,72,11,24.1,23,11.1,"(32.901775, -85.89564)",Tallapoosa County,Alabama,,False
402,2023-01-04,34,33,70,13,21.0,24,16.3,"(32.74215, -85.991)",Elmore County,Alabama,,False
403,2023-01-04,32,50,75,20,24.9,28,19.6,"(32.60531, -86.14784333333334)",Elmore County,Alabama,,False
404,2023-01-04,39,57,57,7,10.0,20,6.6,"(32.431549999999994, -86.44961)",Autauga County,Alabama,,False
405,2023-01-04,52,69,72,9,6.7,32,9.1,"(35.73138, -87.31146)",Hickman County,Tennessee,,False
406,2023-01-04,30,22,82,11,8.1,30,11.4,"(35.2695, -86.96023)",Giles County,Tennessee,,False
407,2023-01-04,33,25,77,3,7.6,223,2.9,"(34.02102, -81.03541)",Richland County,South Carolina,,False
408,2023-01-04,49,69,80,12,11.3,25,11.8,"(34.745645555555555, -81.13705888888889)",Chester County,South Carolina,,False
409,2023-01-04,40,47,71,8,6.7,24,8.2,"(34.68038, -81.51358)",Union County,South Carolina,,False
410,2023-01-04,33,69,70,15,10.2,22,14.8,"(34.808935000000005, -81.22859500000001)",Chester County,South Carolina,,False
411,2023-01-04,42,53,57,9,8.0,22,9.2,"(34.58719333333334, -81.4153)",Union County,South Carolina,,False
412,2023-01-04,53,26,104,4,7.6,51,4.1,"(34.8101, -80.68969)",Lancaster County,South Carolina,,False
413,2023-01-04,33,36,86,20,18.5,37,20.2,"(34.88632, -81.470605)",Union County,South Carolina,,False
414,2023-01-04,32,32,80,25,18.6,29,24.5,"(35.04725, -81.70728)",Cherokee County,South Carolina,,False
415,2023-01-04,54,44,132,21,19.5,57,21.3,"(34.81883, -81.1964)",Chester County,South Carolina,,False
416,2023-01-04,48,90,94,10,9.5,78,10.1,"(35.012699999999995, -80.8284625)",Union County,North Carolina,,False
417,2023-01-04,49,44,107,9,7.3,56,8.6,"(34.906595, -81.251115)",York County,South Carolina,,False
418,2023-01-04,75,98,111,21,19.0,76,20.7,"(34.952908, -81.421152)",York County,South Carolina,,False
419,2023-01-04,30,23,76,10,9.5,64,10.1,"(35.06462, -80.73053)",Union County,North Carolina,,False
420,2023-01-04,58,75,100,7,6.5,60,7.0,"(34.950344, -81.105484)",York County,South Carolina,,False
421,2023-01-04,47,36,117,8,6.5,66,7.6,"(34.9093, -81.16094)",York County,South Carolina,,False
422,2023-01-04,83,129,129,12,18.7,50,11.6,"(34.702784666666666, -81.171614)",Chester County,South Carolina,,False
423,2023-01-04,41,24,121,11,9.1,49,11.1,"(34.6794, -80.74462)",Lancaster County,South Carolina,,False
424,2023-01-04,38,34,85,10,18.8,36,10.4,"(34.77574, -80.62395)",Lancaster County,South Carolina,,False
425,2023-01-04,55,36,131,10,15.1,60,9.6,"(35.06904, -81.49463)",Cherokee County,South Carolina,,False
426,2023-01-04,29,59,59,0,8.6,65,0.4,"(35.09515, -80.80614)",Mecklenburg County,North Carolina,,False
427,2023-01-04,50,89,89,2,9.3,34,2.0,"(34.6543, -80.82722)",Lancaster County,South Carolina,,False
428,2023-01-04,38,72,72,4,6.9,24,4.3,"(37.71879, -121.60913)",San Joaquin County,California,,False
429,2023-01-04,35,49,49,3,5.0,17,5.6,"(31.49522, -89.96801)",Jefferson Davis County,Mississippi,,False
430,2023-01-04,47,65,66,4,5.0,22,3.9,"(32.02147, -89.11268)",Jasper County,Mississippi,,False
431,2023-01-04,69,80,137,6,5.8,44,6.2,"(32.01033, -89.07572)",Jasper County,Mississippi,,False
432,2023-01-04,58,69,118,5,5.9,36,4.5,"(31.89021, -89.09432)",Jones County,Mississippi,,False
433,2023-01-04,43,75,75,9,21.1,22,8.6,"(31.68936666666667, -89.25575666666667)",Jones County,Mississippi,,False
434,2023-01-04,33,49,82,16,28.7,30,15.6,"(31.56805, -89.59647)",Covington County,Mississippi,,False
435,2023-01-04,47,23,86,8,6.3,47,7.9,"(32.11871, -89.40532)",Smith County,Mississippi,,False
436,2023-01-04,43,49,69,5,6.6,37,4.6,"(32.09116, -89.43821)",Smith County,Mississippi,,False
437,2023-01-04,51,85,85,4,5.5,25,3.6,"(31.51399, -89.42604)",Forrest County,Mississippi,,False
438,2023-01-04,36,51,70,9,11.2,28,8.7,"(32.030296666666665, -85.80585)",Bullock County,Alabama,,False
439,2023-01-04,32,55,55,3,15.7,25,2.7,"(30.87624, -85.42352)",Jackson County,Florida,,False
440,2023-01-04,28,28,52,14,15.1,26,14.4,"(31.01393, -85.71128)",Geneva County,Alabama,,False
441,2023-01-04,40,53,67,10,26.8,29,10.4,"(30.3987125, -85.16783000000001)",Calhoun County,Florida,,False
442,2023-01-04,39,59,59,3,10.9,33,3.3,"(33.880485, -84.34385)",DeKalb County,Georgia,,False
443,2023-01-04,24,27,76,20,26.3,27,19.7,"(32.64419, -84.82571)",Harris County,Georgia,,False
444,2023-01-04,56,70,88,11,9.3,57,10.9,"(26.38919, -80.69457499999999)",Palm Beach County,Florida,,False
445,2023-01-04,35,71,71,2,5.2,43,2.0,"(39.90038, -88.8757)",Macon County,Illinois,,False
446,2023-01-04,31,50,50,2,26.6,29,1.9,"(30.92436, -81.8197)",Camden County,Georgia,,False
447,2023-01-04,29,52,52,3,8.5,26,2.5,"(30.19286, -82.2182)",Baker County,Florida,,False
448,2023-01-04,47,92,92,13,25.1,38,12.9,"(30.31144, -82.4213225)",Columbia County,Florida,,False
449,2023-01-04,38,61,61,7,21.5,33,7.1,"(30.9014275, -81.997)",Charlton County,Georgia,,False
450,2023-01-04,31,67,67,5,13.4,47,5.0,"(32.273743333333336, -83.73800666666666)",Dooly County,Georgia,,False
451,2023-01-04,34,67,67,3,7.5,47,2.6,"(32.20746, -83.4150925)",Pulaski County,Georgia,,False
452,2023-01-04,33,52,52,3,8.6,20,3.4,"(32.11577333333333, -83.80484)",Dooly County,Georgia,,False
453,2023-01-04,34,51,51,5,7.1,16,4.8,"(33.41144, -83.85875)",Butts County,Georgia,,False
454,2023-01-04,32,63,63,4,6.2,21,4.2,"(29.54977, -89.64998)",Plaquemines Parish,Louisiana,,False
455,2023-01-04,24,58,58,4,26.8,20,4.2,"(30.04022, -90.66191)",Saint James Parish,Louisiana,,False
456,2023-01-04,30,23,92,23,25.3,44,23.3,"(30.88516, -89.89182)",Washington Parish,Louisiana,,False
457,2023-01-04,31,58,58,1,9.5,49,1.2,"(30.41887, -88.4501)",Jackson County,Mississippi,,False
